Unnamed: 0,text
989,<s>love: Deciding whether or not to trust a person is like deciding whether or not to climb a tree because you might get a wonderful view from the highest branch or you might simply get covered in sap and for this reason many people choose to spend their time alone and indoors where it is harder to get a splinter.</s>
990,"<s>truth: Despite my firm convictions, I have been always a man who tries to face facts, and to accept the reality of life as new experience and new knowledge unfolds it. I have always kept an open mind, which is necessary to the flexibility that must go hand in hand with every form of intelligent search for truth.</s>"
991,<s>truth: Maybe it just means that love can be stronger than fear.</s>
992,"<s>relationship: Of course it hurt that we could never love each other in a physical way. We would have been far more happy if we had. But that was like the tides, the change of seasons--something immutable, an immovable destiny we could never alter. No matter how cleverly we might shelter it, our delicate friendship wasn't going to last forever. We were bound to reach a dead end. That was painfully clear.</s>"
993,"<s>inspiration: She might be pointing to a doorway, or a person, or the sky. But such things were so common to my eyes, so undistinguished, that they would register as ""nothing""I walked in a gray world of nothing.</s>"
994,"<s>life: The going rate for love is going away. And the more you go away, the more expensive it gets.</s>"
995,"<s>love: Love is like a faucet, it turns off and on.</s>"
996,<s>education: I suppose it is because nearly all children go to school nowadays and have things arranged for them that they seem so forlornly unable to produce their own ideas.</s>
997,<s>humor: Everybody's got a different sense of humor. It's just different styles.</s>
998,"<s>relationship: Because he could not afford to fail, he could not afford to trust.</s>"
999,"<s>success: Great leaders understand that historical success tends to produce stable and inwardly focused organizations, and these outfits, in turn, reinforce a feeling of contentment with the status quo.</s>"
1000,"<s>inspiration: Your problem is how you are going to spend this one and precious life you have been issued. Whether you're going to spend it trying to look good and creating the illusion that you have power over circumstances, or whether you are going to taste it, enjoy it and find out the truth about who you are.</s>"
1001,<s>life: My life is a reading list.</s>
1002,"<s>love: I missed you, Angel. Not one day went by that I didn't feel you missing from my life. You haunted me to the point that I began to believe Hank had gone back on his oath and killed you. I couldn't escape you and I didn't want to. You tortured me, but it was better than losing you.</s>"
1003,"<s>quotes: Let love bloom like a flower with the fragrance of the garden of your heart filled with beauty, joy, and happiness.</s>"
1004,"<s>inspiration: If two people are meant for one another, that doesn't mean that they have to rush and be together right away. Real love takes time to grow, just like how it takes time to grow from children to adults.</s>"
1005,"<s>inspiration: In the future, there will be no female leaders. There will just be leaders.</s>"
1006,"<s>soul: There are words in the soul of a newborn baby, wanting and waiting to be written.</s>"
1007,"<s>happiness: You know what my father told me when I was little, one day, when he found me crying? He told me that God gave people a fixed number of tears and are of two kinds: tears of sadness and tears of happiness. And that I should not waste my tears elsewhere, but keep them for the moments of happiness. Would be a shame to not have tears to cry then ...</s>"
1008,<s>education: Creativity becomes more visible when adults try to be more attentive to the cognitive processes of children than to the results they achieve in various fields of doing and understanding.</s>
1009,"<s>love: This is what I know. Don't settle for 40, 50, or even 80 percent. A relationship-it shouldn't be too small or too tight or even a little scratchy. It shouldn't take up space in your closet out of guilty conscience or convenience or a moment of desire. Do you hear me? It shold be perfect for you. It should be lasting. Wait. wait for 100 percent.</s>"
1010,"<s>inspiration: Actually, writers have no business writing about their own works. They either wax conceited, saying things like: 'My brilliance is possibly most apparent in my dazzling short story, ""The Cookiepants Hypotenuse.""' Or else they get unbearably cutesy: 'My cat Ootsywootums has given me all my best ideas, hasn't oo, squeezums?</s>"
1011,"<s>humor: I think fish is nice, but then I think that rain is wet, so who am I to judge?</s>"
1012,<s>humor: Everywhere is within walking distance if you have the time.</s>
1013,"<s>philosophy: Next to love, kindness is the most beautiful thing.</s>"
1014,"<s>religion: If every trace of any single religion were wiped out and nothing were passed on, it would never be created exactly that way again. There might be some other nonsense in its place, but not that exact nonsense. If all of science were wiped out, it would still be true and someone would find a way to figure it all out again.</s>"
1015,"<s>humor: Do you wish me a good morning, or mean that it is a good morning whether I want it or not; or that you feel good this morning; or that it is a morning to be good on?</s>"
1016,<s>life: The 'Course in Miracles' says one day you will realize that death is not the punishment but the reward. And it says that birth is not the beginning of life but a continuation. And physical death is not the end of life but a continuation.</s>
1017,"<s>positive: Don't waste your time on jealousy. Sometimes you're ahead, sometimes you're behind. The race is long and in the end, it's only with yourself.</s>"
1018,<s>philosophy: I have forgotten my umbrella.</s>
1019,<s>relationship: Give a girl a boyfriend and she becomes a total expert on relationships</s>
1020,"<s>philosophy: The real question of life after death isn't whether or not it exists, but even if it does what problem this really solves.</s>"
1021,"<s>relationship: Relationships are treated like Dixie cups. They are the same. They are disposable. If it does not work, drop it, throw it away, get another.Committed bonds (including marriage) cannot last when this is the prevailing logic. Most of us are unclear about what to do to protect and strengthen caring bonds when our self-centered needs are not being met.</s>"
1022,"<s>knowledge: Oh, I have a habit of letting myself be lectured on the things I know best. I like to see if they are understood in the same way I understand; for there are many ways of knowing the same thing</s>"
1023,"<s>life: Life, liberty, and property do not exist because men have made laws. On the contrary, it was the fact that life, liberty, and property existed beforehand that caused men to make laws in the first place.</s>"
1024,"<s>religion: We need to eliminate the concept of division by class, skills, race, income, religion, and nationality. Every human requires food and water to survive and every human has a heart that bleeds, loves, and grieves.</s>"
1025,"<s>love: We've got this gift of love, but love is like a precious plant. You can't just accept it and leave it in the cupboard or just think it's going to get on by itself. You've got to keep watering it. You've got to really look after it and nurture it.</s>"
1026,"<s>humor: Believe me, It would be better if we didn't meet again. Go back to school. Go back to your life. And next time they ask you, say no. Killing is for grown-ups and you're still a child.</s>"
1027,<s>life: The purpose of life is a life of purpose.</s>
1028,"<s>philosophy: Perfection is something we should all strive for. It's a duty and a joy to perfect one's nature... The most difficult thing is love. A loveless, driving person that just competes in the rat race is far from perfection in my book.</s>"
1029,"<s>poetry: The breezes at dawn have secrets to tell youDon't go back to sleep!You must ask for what you really want.Don't go back to sleep!People are going back and forth across the doorsill where the two worlds touch,The door is round and openDon't go back to sleep!</s>"
1030,<s>faith: The bird of paradise alights only upon the hand that does not grasp.</s>
1031,<s>religion: The Bible looks like it started out as a game of mad libs.</s>
1032,"<s>love: I don't call you handsome, sir, though I love you most dearly: far too dearly to flatter you. Don't flatter me.</s>"
1033,<s>happiness: Everyone who is not happy must be shot.</s>
1034,<s>wisdom: Imagine no limitations; decide what's right and desirable before you decide what's possible.</s>
1035,"<s>education: In the little world in which children have their existence, whosoever brings them up, there is nothing so finely perceived and so finely felt as injustice.</s>"
1036,"<s>wisdom: Where wisdom reigns, there is no conflict between thinking and feeling.</s>"
1037,"<s>humor: As you get older; you've probably noticed that you tend to forget things. You'll be talking with somebody at a party, and you'll know that you know this person, but no matter how hard you try, you can't remember his or her name. This can be very embarassing, especially if he or she turns out to be your spouse.</s>"
1038,"<s>friendship: Between men and women there is no friendship possible. There is passion, enmity, worship, love, but no friendship.</s>"
1039,"<s>truth: If it can be destroyed by the truth, it deserves to be destroyed by the truth.</s>"
1040,<s>truth: What's done cannot be undone.</s>
1041,<s>wisdom: May your feet ever walk in the light of two suns... and may the moonshadow never fall on you...</s>
1042,"<s>hope: You'll be okay. No matter what shape reality takes, you can handle it.</s>"
1043,<s>life: That is life... to begin again when everything is lost!</s>
1044,"<s>books: My books are friends that never fail me.""(Letter to his mother, Margaret A. Carlyle; 17 March 1817)</s>"
1045,"<s>life: They know that tragedy is not glamorous. They know it doesn't play out in life as it does on a stage or between the pages of a book. It is neither a punishment meted out nor a lesson conferred. Its horrors are not attributable to one single person. Tragedy is ugly and tangled, stupid and confusing.</s>"
1046,"<s>life: All you need in this life is ignorance and confidence, and then success is sure.</s>"
1047,<s>death: No drowning man can know which dropOf water his last breath did stop</s>
1048,"<s>arts: When I work, and in my art, I hold hands with God.</s>"
1049,<s>soul: Object of Desire A woman knows she's the object of a unknown man's desirelike a game animal becoming aware it is being looked at.</s>
1050,"<s>writing: My pen shall heal, not hurt.</s>"
1051,<s>success: It is true that the aristocracies seem to have abused their monopoly of legal knowledge; and at all events their exclusive possession of the law was a formidable impediment to the success of those popular movements which began to be universal in the western world.</s>
1052,<s>truth: It shattered something inside me that hadn't been broken before.</s>
1053,<s>quotes: Greatness often demands great sacrifice.</s>
1054,"<s>education: The children are intrigued by these invitation, and it's only a matter of minutes before they find themselves engaged in a new world of possibilities.</s>"
1055,"<s>humor: Comedy is so hard to do, so it was very cool to do dead pan humor.</s>"
1056,<s>motivation: Motivation is what gets you started. Habit is what keeps you going.</s>
1057,"<s>humor: It was the first time I was ever in love, and I learned a lot. Before that I'd never even thought about killing myself.</s>"
1058,<s>purpose: Preachiness vs. Prose vs. Poetry A poem that says what it means is prose;if it means what it says it's a sermon.Leave the homiletics for the priestsprose for the journalistsand soulful resonancefor the poets.</s>
1059,<s>life: One of the things I learned the hard way was that it doesn't pay to get discouraged. Keeping busy and making optimism a way of life can restore your faith in yourself.</s>
1060,<s>quotes: The best punishment for an enemy is forgiveness.</s>
1061,"<s>life: No matter how careful you are, there's going to be the sense you missed something, the collapsed feeling under your skin that you didn't experience it all. There's that fallen heart feeling that you rushed right through the moments where you should've been paying attention.Well, get used to that feeling. That's how your whole life will feel some day.This is all practice.</s>"
1062,<s>books: Writers are the exorcists of their own demons.</s>
1063,<s>god: Is prayer your steering wheel or your spare tire?</s>
1064,"<s>inspiration: Where are you?""he asked. ""I'm right here""she said. ""I know, but it feels like one percent of you is somewhere else, where is that one percent?""he said. ""I don't know....I think I'm always like that...""she answered. ""I like that.""""You do?""""Yes, because that way, I have to always look for the one percent to find it.</s>"
1065,"<s>success: What's weird is the Hot Boys and the whole New Orleans Cash Money thing had a really big impact on the Bay when that was popping off. I don't all the way understand it. I mean, I know that they were big everywhere and had a lot of commercial success in the mid to late '90s, but they were really, really felt in the Bay Area.</s>"
1066,<s>writing: A good book will pull you in from the beginning and take you on a journey you'll never forget.</s>
1067,"<s>writing: You're miserable, edgy and tired. You're in the perfect mood for journalism.</s>"
1068,<s>funny: Don't make me angry-kiss you.</s>
1069,<s>humor: Humor helps ease the tension of race and the differences in society. If there wasn't comedy I don't know if Obama could have ever become president.</s>
1070,"<s>humor: Brianna dropped the skateboard in front of Sam. ""Don't worry: I won't let you fall off.""""Yeah? Then why did you bring the helmet?""Brianna tossed it to him. ""In case you fall off.</s>"
1071,<s>knowledge: Thorn [5w] Every thorn has its rose.</s>
1072,"<s>death: Contrary to what you may assume, I am not a pessimist but an indifferentist- that is, I don't make the mistake of thinking that the... cosmos... gives a damn one way or the other about the especial wants and ultimate welfare of mosquitoes, rats, lice, dogs, men, horses, pterodactyls, trees, fungi, dodos, or other forms of biological energy.</s>"
1073,<s>inspiration: Stay true to yourself and listen to your inner voice. It will lead you to your dream.</s>
1074,"<s>friendship: I always felt that the great high privilege, relief and comfort of friendship was that one had to explain nothing.</s>"
1075,"<s>soul: Love's mysteries in souls do grow,But yet the body is his book.</s>"
1076,"<s>success: Whenever an individual or a business decides that success has been attained, progress stops.</s>"
1077,"<s>humor: Love has a certain weightlessness to it, much as my meaty penis would on the moon.</s>"
1078,"<s>god: The Lord is my rock, and my fortress, and my deliverer; My God, my strength, in whom I will trust; My shield, and the horn of my salvation; my stronghold.</s>"
1079,<s>life: Part of the secret of a success in life is to eat what you like and let the food fight it out inside.</s>
1080,"<s>life: The life you have left is a gift. Cherish it. Enjoy it now, to the fullest. Do what matters, now.</s>"
1081,<s>relationship: Don't. Don't let's pretend when there's no one around.</s>
1082,"<s>truth: I asked you here tonight because when you realise you want to spend the rest of your life with somebody, you want the rest of your life to start as soon as possible.</s>"
1083,"<s>inspiration: It doesn't matter who you are, where you come from. The ability to triumph begins with you - always.</s>"
1084,<s>life: Imagination is a quality that was given to man compensate him from whats not. The sense of humor was given to console him from what is.</s>
1085,"<s>mind: An open mind, in questions that are not ultimate, is useful. But an open mind about the ultimate foundations either of Theoretical or of Practical Reason is idiocy. If a man's mind is open on these things, let his mouth at least be shut. He can say nothing to the purpose. Outside the Tao there is no ground for criticizing either the Tao or anything else.</s>"
1086,<s>inspiration: Grace is the face that love wears when it meets imperfection.</s>
1087,"<s>love: Now, as we stand three feet apart and stare at each other, I feel the full distance that comes with spending so much time apart, a moment filled with the electricity of a first meeting and the uncertainty of strangers.</s>"
1088,"<s>purpose: Jew in a Canoe Haiku Jew in a canoe,whitewater rushes, the canoe tips.The Jew doesn't.</s>"
1089,<s>science: If you've got the truth you can demonstrate it. Talking doesn't prove it.</s>
